id,followers_count,comment_count,post_count,like_count,friends_count,group_count,posts_count,reposts_count,videos_count,audios_count,photos_count,gifts_count
1193,421,70,1099,419,80,1014,6,709,123,0,109,15
1194,54,72,2500,57,54,374,29,2007,923,0,5124,14
1195,85,93,1099,259,54,1124,78,491,72,0,535,0
1196,59,504,399,914,68,110,131,39,426,0,926,85
1197,156,3,400,148,87,274,17,383,156,326,77,13
1198,24,3610,998,579,80,26,22,559,90,0,57,0
1199,48,259,1500,1790,12,238,18,833,2209,0,2149,0
1200,17,368,500,158,6,0,254,163,126,575,1532,10
1201,210,20,845,125,30,412,90,369,3,40,304,13
1202,20,234,400,809,2,0,41,359,0,0,0,0
1203,7,17,644,589,6,88,14,573,0,0,56,0
1204,92,1,3362,2288,33,0,113,1362,3,9,4797,10
1205,74,16,7507,936,45,0,3,3914,104,0,12,0
1206,14,6,1100,217,6,0,30,860,51,362,253,5
1207,0,25,587,2,39,0,86,501,36,38,100,3
1208,2407,32,3694,374,185,0,18,409,628,2208,4834,87
1209,2320,36,1600,754,363,800,9,1015,662,0,985,0
1210,1221,8,3748,26,351,1960,150,208,789,1563,603,0
1211,4632,2,12405,9,3074,0,335,33,109,110,4973,267
1212,0,1663,1590,93,244,120,62,176,467,0,190,0
1213,17878,17,6476,349,1018,0,75,330,218,1931,5022,1119
1214,111,1,3387,434,125,0,32,379,93,0,339,0
1215,22,2,600,75,36,0,112,268,5,19,487,2
1216,60,165,500,377,72,174,63,335,127,0,160,0
1217,523,10,2500,375,483,3152,131,1468,1555,0,1452,0
1218,192,498,34,4,629,54,2,0,226,406,200,0
1219,243,13,500,1195,369,3262,408,92,7166,2533,4572,71
1220,953,40,2020,344,723,0,77,293,484,0,1121,60
1221,2640,6,1800,21,8237,1624,695,281,2496,0,1627,0
1222,35,10,600,264,201,192,3,385,70,14,372,0
1223,130,5,699,260,61,0,38,383,260,0,68,0
1224,47,32,1398,456,141,944,230,638,291,29,652,39
1225,192,15,3700,1522,116,6240,76,1839,54,85,1030,15
1226,12,323,200,9,32,0,3,134,124,389,291,0
1227,35,6,2155,896,131,0,60,726,839,0,2412,7
1228,365,43,2000,469,232,2144,259,640,128,223,2743,57
1229,0,16,1700,1137,20,170,60,1004,396,0,8187,0
1230,76,4,999,1672,22,588,47,386,2225,0,951,0
1231,31,14,1000,48,46,0,42,484,504,1185,56,25
1232,137,21,500,1094,22,106,89,411,14,583,326,0
1233,108,62,1299,319,60,454,253,869,78,785,541,8
1234,47,26,3000,573,70,1198,8,2262,271,0,1102,0
1235,77,1,900,2050,19,0,221,336,1235,5003,1606,33
1236,48,114,2800,654,27,692,271,1788,1118,237,937,3
1237,41,57,7700,744,21,0,191,5156,190,360,284,129
1238,6,12,1817,1260,3,0,33,1299,4,3,79,9
1239,10,96,1947,40,368,886,112,612,621,0,434,0
1240,54,9,1600,668,131,364,176,1078,304,0,1497,0
1241,40,3,600,205,13,64,34,388,12,99,42,0
1242,5,92,700,85,30,0,1,335,1012,0,77,62
1243,392,7,817,117,220,0,127,297,1410,0,392,0
1244,6,1,1100,37,659,0,24,752,0,0,16,3
1245,233,28,900,1493,17,0,51,849,165,0,435,0
1246,68,3628,12,4,20,52,0,0,47,24,9,0
1247,135,5,2100,503,11,0,327,1773,345,0,525,0
1248,131,68,500,122,7,0,19,418,8,427,76,12
1249,35,186,1537,667,90,324,34,830,21,0,205,0
1250,1,1,800,9,516,0,6,432,88,9,63,0
1251,14,1,647,139,22,0,39,455,59,0,320,0
1252,41,17,684,640,45,662,38,598,24,383,43,9
1253,10,2,877,428,21,174,41,628,4,157,265,32
1254,0,8,1828,27,16,0,52,1776,44,533,581,0
1255,0,21,367,8,3,240,54,313,8,40,44,0
1256,571,10,8438,132,749,0,329,233,430,64,7869,115
1257,164,351,799,238,182,528,102,365,229,1518,818,0
1258,17,411,199,114,171,62,3,113,425,398,16,0
1259,16,91,399,167,99,126,33,366,5,0,160,0
1260,1660,330,700,169,635,196,126,258,33,0,234,0
1261,1640,1,2292,110,2908,0,164,226,588,679,4099,12
1262,19,68,800,346,68,46,163,382,284,0,12578,29
1263,219,225,600,350,131,404,14,316,1069,1131,294,0
1264,143,1553,100,932,137,114,21,1,130,0,1548,0
1265,254,605,200,422,268,86,41,159,155,236,232,0
1266,0,2,1100,1639,120,1844,86,819,173,1007,209,0
1267,28,3016,100,118,267,302,3,50,645,0,498,0
1268,416,192,1400,881,401,464,32,882,340,0,771,0
1269,14,18,1199,200,11,0,64,794,64,0,29,50
1270,43,3,700,136,103,6,52,319,3,0,120,0
1271,81,197,600,424,149,178,123,185,269,68,692,94
1272,20,1,9189,43,1330,0,944,258,112,26,6861,102
1273,105,4,699,1816,89,1342,67,529,295,96,31,84
1274,22,3,800,44,62,516,208,382,9,229,1345,3
1275,30,31,1100,140,234,832,43,659,21,0,134,0
1276,260,595,500,1135,157,326,30,355,15,0,139,12
1277,31,49,700,21,133,1424,469,3,532,91,843,3
1278,65,2,799,8,14,272,23,427,0,1,12,42
1279,124,24,11170,851,63,0,120,2152,549,0,166,0
1280,531,11,400,4490,21,3562,55,345,2249,0,3734,0
1281,58,21,3299,1661,50,0,55,1907,11,3,157,357
1282,389,8,2080,304,87,526,136,252,180,0,204,0
1283,110,128,299,367,83,876,44,255,1635,0,3506,0
1284,42,8,899,27,16,0,45,426,232,1492,181,0
1285,255,32,600,505,6,0,91,420,502,2181,139,102
1286,33,18,800,145,39,360,164,435,125,0,101,179
1287,44,896,426,1134,12,346,5,421,32,239,164,4
1288,86,17,5596,774,920,492,500,804,45,14,4276,56
1289,143,78,700,4953,64,222,5,695,3,0,14,21
1290,79,215,1415,2,740,0,2,1268,114,0,118,0
1291,1,206,596,2248,26,1130,46,296,248,1161,82,26
1292,7,15,743,871,4,0,40,596,26,93,8,0
1293,18,3,1084,156,3,158,127,708,0,0,0,0
1294,1,19,897,241,108,3866,123,508,0,722,218,5
1295,26,5,1065,555,5,1706,95,928,625,2312,12,11
1296,70,4,699,552,68,0,4,428,23,0,976,0
1297,472,172,700,215,312,1342,113,378,230,448,4616,88
1298,136,3,400,917,414,106,19,380,203,0,1003,0
1299,2410,57,4497,41,2798,0,333,114,2729,1321,6326,0
1300,12,2196,34,6,110,64,5,7,52,38,364,0
1301,298,7,3045,170,205,1120,93,505,1121,0,393,15
1302,83,5697,20,3,122,104,2,3,937,0,26,0
1303,379,7,4024,50,78,284,217,209,52,0,102,0
1304,32,28,1293,1304,29,1302,0,407,7,0,23,0
1305,3044,5362,200,5325,255,226,62,15,195,576,1545,1339
1306,871,61,1100,2486,138,1792,174,653,577,0,509,0
1307,32,7,2598,183,40,68,211,1542,186,111,94,0
1308,696,144,6915,40,5716,462,233,1556,553,0,4820,0
1309,234,159,23625,8034,70,0,81,1835,1307,787,1000,0
1310,13,24,799,133,15,0,8,624,73,130,14,0
1311,489,3,3983,72,781,6096,254,558,403,35,37,9
1312,90,15,700,947,142,92,13,687,50,0,81,0
1313,37,44,5598,1864,300,676,30,5421,32,304,50,0
1314,17,17,1200,1267,182,144,27,1045,171,394,550,5
1315,104,2187,100,16,158,112,20,21,337,0,308,0
1316,135,1,2800,735,64,224,4,2410,59,0,47,10
1317,39,1,1400,964,47,0,274,1009,82,0,1003,19
1318,289,240,2600,1950,81,810,1757,54,2060,1611,20180,16
1319,84,53,379,401,274,666,15,338,803,0,221,0
1320,3,255,1100,64,19,14,31,412,70,56,445,0
1321,721,30,4300,810,40,1358,112,3323,1761,0,295,0
1322,59,4,800,157,21,1126,72,468,96,484,143,10
1323,287,34,1000,489,77,480,58,651,30,0,88,0
1324,93,3293,200,190,53,302,50,69,296,0,46,0
1325,128,787,300,483,35,98,23,132,65,0,316,0
1326,13,5,1100,84,87,0,145,489,25,305,1501,15
1327,40,7,1661,242,37,0,12,455,17,25,70,6
1328,41,3,1399,825,26,266,92,934,75,190,157,57
1329,39,1,700,116,51,0,10,384,280,325,899,54
1330,58,74,1100,729,5,590,85,820,129,160,231,14
1331,50,1,800,63,8,1536,2,676,14,0,4,0
1332,45,28,800,688,17,178,38,425,9,157,216,2
1333,0,565,1,161,1,6,0,1,0,0,0,0
1334,7,6,1400,83,8,0,56,926,52,0,106,9
1335,21,27,700,963,14,498,49,556,45,168,488,23
1336,2,7,2000,131,320,0,84,1016,0,28,367,4
1337,21,11,698,196,45,224,125,573,17,0,194,15
1338,154,20,967,86,142,0,36,931,3,557,69,1
1339,406,21,1398,239,396,470,24,948,30,0,68,12
1340,6002,2,900,19,6980,0,108,750,564,8951,669,0
1341,70,1754,199,43,171,48,38,47,206,0,77,0
1342,24,715,200,4,15,0,60,31,135,0,256,0
1343,937,13,60709,680,590,0,1372,3877,9823,0,11020,0
1344,2955,8,4555,52,1114,920,38,558,3158,4157,437,0
1345,262,6927,100,424,294,38,27,28,45,116,590,19
1346,0,6868,200,285,194,112,12,160,118,0,14,0
1347,2037,2011,299,565,263,344,89,7,40,544,1638,0
1348,76,36,841,1679,273,180,45,330,73,122,232,7
1349,23,74,1000,64,33,182,234,290,168,402,627,0
1350,174,131,600,877,61,462,91,508,903,0,1146,0
1351,18,584,82,58,82,34,7,12,29,0,73,10
1352,84,16,1825,541,494,300,446,23,187,111,3427,59
1353,505,332,600,252,239,408,160,301,269,0,15,0
1354,752,65,1200,1229,171,9916,12,519,305,151,209,0
1355,30,54,1000,289,26,0,6,877,110,0,75,2
1356,892,232,1904,125,500,896,146,78,528,532,2278,0
1357,484,5,899,108,502,1100,46,326,274,0,277,0
1358,499,28,399,1640,511,714,12,387,38,0,295,0
1359,88,3,599,244,121,94,28,375,78,0,12,0
1360,114,1,2200,295,130,1040,10,1346,462,0,129,68
1361,165,1227,1800,681,545,480,201,793,1748,0,585,0
1362,84,6,10316,179,554,0,117,1201,1475,589,4488,49
1363,63,23,600,1323,133,276,280,89,1713,0,1235,0
1364,23,11,2400,342,36,0,19,1455,146,34,487,0
1365,149,116,400,135,997,686,38,361,291,375,4640,35
1366,214,453,14,123,106,118,0,0,160,0,4,0
1367,158,25,2960,982,107,0,10,480,187,0,24,0
1368,261,281,500,2041,255,748,94,257,201,0,849,0
1369,6,292,2600,1249,152,116,56,2446,183,181,1451,27
1370,571,2076,1600,1926,257,530,262,1108,202,0,879,50
1371,72,60,3724,132,125,638,313,436,219,245,346,17
1372,109,7,2480,243,66,752,60,438,59,5,258,13
1373,51,801,1198,646,306,326,1188,10,1176,0,2180,0
1374,110,3,2099,153,16,0,168,718,289,0,482,0
1375,17,5,3215,106,13,228,140,1684,662,844,4773,12
1376,824,588,24,425,5,0,8,13,83,1393,47,27
1377,32,820,36,32,6,18,7,0,51,0,45,0
1378,17,1857,100,440,24,254,8,92,328,459,1084,0
1379,101,1848,100,35,11,204,30,12,12,98,234,1
1380,384,332,100,191,8,0,17,42,137,118,32,134
1381,105,314,500,1093,36,620,31,306,17,469,219,8
1382,317,129,400,407,261,348,28,372,16,11,311,27
1383,57,1,899,272,40,0,80,534,16,2,454,26
1384,69,31,799,61,17,346,21,546,20,0,103,0
1385,143,3,2400,729,12,744,24,1471,14,0,39,0
1386,294,5,1600,66,35,0,203,504,87,166,983,5
1387,63,185,500,236,28,474,30,321,48,0,59,6
1388,0,24,5400,13,51,484,382,2816,14,209,636,51
1389,0,7,1900,74,6,0,113,1541,10,2,402,0
1390,23,9,1188,100,46,396,72,573,22,0,20,0
1391,1,2926,18,47,31,244,4,9,1,18,14,1
1392,106,360,71,116,11,236,69,2,54,0,89,61
1393,3,10,3420,191,2,0,18,3402,49,6,42,1
1394,1470,3613,100,9,496,86,10,0,343,0,615,48
1395,317,6,5830,293,557,190,50,821,190,1319,27,0
1396,1016,24,9200,576,386,0,140,357,817,0,2171,0
1397,203,194,1100,930,242,364,37,1063,507,0,43,0
1398,2817,63,3229,66,9922,424,151,408,45,0,1066,0
1399,213,1338,2502,365,246,434,88,72,320,467,218,9
1400,164,89,602,674,900,280,531,70,665,0,9083,29
1401,3,10,2900,178,89,0,22,1503,317,73,257,0
1402,144,131,900,19,141,668,218,385,172,101,421,8
1403,444,8,8600,13,2120,338,18,5604,290,0,665,74
1404,512,13,2404,110,2119,974,590,95,352,0,1886,0
1405,66,2,500,261,12,0,17,482,322,0,307,0
1406,425,17,899,200,74,0,15,619,1102,0,92,0
1407,12,1,496,795,6,0,16,362,34,0,40,0
1408,382,176,500,1131,123,188,159,195,82,681,462,0
1409,292,962,1200,791,166,152,79,648,261,0,338,52
1410,177,33,2803,267,52,308,51,402,2836,0,245,0
1411,44,36,600,624,28,224,84,334,253,0,362,0
1412,572,107,544,638,169,0,8,286,26,1971,4,19
1413,1763,51,2300,3045,395,1976,103,1960,585,0,988,145
1414,2,275,1700,2364,254,852,60,1102,671,0,187,0
1415,106,440,17872,573,186,562,486,3027,271,1521,3013,20
1416,50,11,1400,375,7,0,29,590,79,0,455,0
1417,161,5,1050,62,6,0,116,281,35,43,658,0
1418,240,40,800,362,48,172,11,429,159,0,343,0
1419,34,457,300,164,20,100,129,104,0,0,0,0
1420,135,19,1400,685,25,0,157,702,1115,0,2018,0
1421,45,1108,100,81,93,236,32,5,430,0,1083,0
1422,47,10,1353,1484,51,0,128,479,144,234,2502,0
1423,177,13,500,1967,61,314,141,253,469,0,973,0
1424,35,128,899,265,20,274,145,449,83,317,630,0
1425,0,1,2503,171,10,0,22,522,46,226,697,4
1426,109,3,4408,44,57,1478,311,631,740,0,2602,0
1427,73,9,4300,1541,31,980,54,3636,522,0,145,0
1428,6,32,800,468,1,162,30,505,100,0,93,0
1429,323,632,8204,1307,88,1808,77,1644,269,196,1938,13
1430,101,6,499,103,21,0,82,300,300,0,2803,0
1431,155,2,1200,95,38,1038,326,537,158,362,341,9
1432,22,41,499,194,21,0,1,498,5,21,14,0
1433,9,66,2200,1838,54,362,955,915,260,674,1063,17
1434,68,1478,300,1156,21,178,77,136,161,0,356,0
1435,7,11,1200,82,7,0,89,705,859,0,9,0
1436,1141,21,500,259,54,838,13,414,101,0,9,0
1437,53,8,1100,916,5,854,102,734,3,0,547,0
1438,62,4,1000,165,61,158,419,284,36,0,3644,0
1439,2,20,1596,219,2,358,31,1527,269,162,50,3
1440,34,6,10815,244,29,584,287,5538,0,0,672,5
1441,9,9,517,3478,13,94,65,294,20,0,85,8
1442,8,1,2832,192,10,0,28,2804,119,0,30,0
1443,128,8,5222,466,15,1622,6,5216,150,3,7,4
1444,89,7,406,205,8,0,116,290,1,0,71,0
1445,741,10,8758,667,337,0,47,1337,126,1082,2455,0
1446,91,323,1800,374,116,164,175,1185,546,1177,401,0
1447,17,7,1200,88,433,68,422,230,237,52,1544,0
1448,253,62,800,566,8,0,156,381,30,13,1435,27
1449,358,1707,200,441,178,306,8,192,290,0,157,0
1450,47,1159,200,245,123,54,4,77,29,23,215,12
1451,90,332,4399,3269,189,392,310,2494,116,346,903,0
1452,274,27,2474,1074,134,380,33,404,597,323,1892,15
1453,228,268,1200,3683,214,166,62,669,422,373,127,0
1454,289,81,2712,174,199,460,65,294,1436,1468,188,50
1455,67,16,4099,45,163,418,20,2094,229,0,1278,0
1456,52,62,1500,215,27,260,210,1146,972,0,155,0
1457,30,10,1255,240,304,228,62,306,81,0,297,0
1458,160,1522,200,62,227,106,36,8,168,74,290,0
1459,39,9,599,156,189,182,5,567,69,0,1490,0
1460,93,285,400,899,178,464,7,342,59,136,69,0
1461,441,11,399,323,259,2582,174,225,721,0,214,0
1462,495,19,500,2612,352,396,38,462,483,0,13355,0
1463,25,12,1900,69,3,0,27,1074,6,63,38,0
1464,134,8,1900,111,2534,6558,161,1286,4684,3781,3485,19
1465,377,6,1100,519,376,604,42,628,937,0,28,0
1466,37,189,300,294,10,0,12,214,550,0,6040,0
1467,66,2,1000,9025,100,728,7,993,9,0,166,0
1468,71,7,800,145,43,572,0,572,116,187,15,0
1469,145,240,1000,1356,133,470,19,980,105,354,1163,0
1470,261,474,400,1810,280,590,54,281,126,0,3430,83
1471,24,30,2002,44,275,0,35,861,125,179,543,0
1472,2,21503,14,76,75,434,0,0,9,0,72,0
1473,74,11,500,102,241,338,42,336,260,0,557,0
1474,105,12,1200,2415,157,338,23,402,402,1074,152,9
1475,40,1378,100,27,9,44,5,16,120,47,89,0
1476,77,1,1017,439,35,28,110,404,31,0,1009,0
1477,96,2,1300,107,75,594,17,702,487,0,137,0
1478,61,36,799,212,64,0,425,374,80,211,3814,10
1479,251,3068,400,202,228,1060,84,316,582,16,991,26
1480,48,19,1866,1009,24,0,25,692,13,11,79,10
1481,464,1,1325,46,34,636,30,1082,318,0,6,85
1482,7,20,910,28,33,0,112,374,49,39,778,0
1483,16,2,1100,404,6,0,41,826,66,136,210,9
1484,38,48,10100,1130,86,4424,91,6009,700,0,2351,0
1485,52,384,300,392,28,0,10,113,49,171,67,0
1486,59,4,600,48,31,2576,4,438,2498,0,13,0
1487,54,3,1100,640,12,344,51,621,163,331,23,0
1488,57,194,9263,1614,8,0,122,8876,25,396,126,6
1489,5,9,659,331,18,292,647,4,99,0,651,0
1490,627,2688,100,128,723,50,1,1,145,184,194,0
1491,292,2720,100,45,135,240,1,20,2142,0,227,26
1492,229,4076,1700,78,11,0,226,1066,4221,343,722,0
1493,136,5,2100,197,243,2528,143,1919,817,176,223,0
1494,284,22,599,270,191,66,158,441,34,0,1337,0
1495,299,1756,500,58,439,664,186,109,713,591,2525,0
1496,91,69,1700,66,11,0,472,524,686,1289,368,0
1497,157,5063,100,442,100,90,11,3,23,0,65,0
1498,22,1,900,253,35,0,74,469,83,0,1,0
1499,50,506,34,105,144,1226,34,0,8,0,18,0
1500,68,371,700,162,149,362,137,298,101,0,8544,0
1501,32,11,800,794,117,312,38,453,19,49,117,0
1502,101,23,800,229,206,534,12,788,36,0,515,0
1503,30,234,600,1478,88,372,12,274,454,943,50,0
1504,77,15,3600,663,157,136,82,2340,775,201,697,21
1505,203,92,8846,487,508,774,22,1063,136,0,2465,0
1506,2170,2,1899,4659,195,1882,45,1188,1482,0,1205,99
1507,108,139,300,1023,438,646,3,297,477,0,20,0
1508,149,5277,71,388,351,110,2,7,450,0,11,0
1509,583,16,434,532,484,268,308,122,190,1021,1787,0
1510,261,1,6305,1323,2129,3230,195,511,728,1735,776,71
1511,158,34,700,349,192,238,102,339,75,0,801,60
1512,57,1140,100,101,135,148,0,4,387,0,242,13
1513,15,44,2690,355,9,0,197,569,66,393,221,29
1514,7,646,1000,432,143,156,83,771,1,0,399,0
1515,6,22,1158,230,22,0,10,581,12,226,6,0
1516,55,25,400,256,54,942,82,318,91,0,890,0
1517,146,1741,200,45,43,566,88,84,196,16,218,22
1518,91,12,900,644,380,990,192,256,1768,0,549,45
1519,46,338,176,818,6,106,5,103,579,0,13,0
1520,28,9,3600,786,90,288,319,1787,3743,0,2335,51
1521,281,169,1200,571,14,1318,153,447,41,0,1563,19
1522,47,419,46,32,13,0,1,0,24,0,3,0
1523,46,1,600,126,493,0,346,84,326,0,2181,0
1524,28,16,2463,492,69,0,127,816,129,0,411,0
1525,226,62,2100,875,85,1312,90,1668,1591,0,1946,0
1526,74,6,600,20,33,58,144,456,70,105,190,3
1527,15,6,4042,574,25,162,253,3729,1,0,276,0
1528,41,3,846,183,36,128,34,493,19,0,45,0
1529,152,36,565,668,10,988,6,559,966,623,507,0
1530,18,17,2499,1520,10,312,65,1744,235,1,33,0
1531,18,423,271,61,25,504,68,85,37,0,70,0
1532,49,8,5900,142,22,0,81,3957,314,1055,249,43
1533,4,25,4394,81,7,0,2540,1102,33,0,5327,0
1534,58,15,700,63,118,0,218,482,0,0,0,0
1535,14,1,1488,372,29,0,6,1482,12,5,15,0
1536,25,11,1022,241,16,340,135,887,74,133,168,0
1537,454,78,12477,1135,161,0,31,518,27,0,1406,0
1538,694,32,13612,141,219,0,653,918,3196,0,8926,0
1539,326,307,1002,958,922,238,333,329,224,0,940,0
1540,62,91,1100,83,227,76,50,1050,148,0,372,0
1541,260,1073,100,78,142,224,3,2,793,0,19,0
1542,88,227,400,1536,321,40,148,104,134,0,1886,0
1543,66,13665,176,2082,33,16,83,4,208,0,1384,19
1544,251,1,768,26,202,312,373,187,72,0,1548,0
1545,567,3,3081,36,354,156,305,160,1174,0,88,0
1546,277,6948,300,214,296,584,20,280,3243,2359,2496,0
1547,51,43,4500,1694,233,298,117,2129,35,73,849,58
1548,0,2,1400,38,76,0,27,783,70,114,230,15
1549,42,190,700,153,17,0,27,458,153,861,155,0
1550,187,5,700,331,1080,82,12,420,259,0,494,0
1551,237,6,500,803,91,514,322,56,47,0,1061,0
1552,62,31,700,215,82,186,28,460,84,0,121,0
1553,98,11,2500,173,28,0,35,2446,2,7,32,10
1554,659,23,600,182,4403,2644,151,270,440,25,2617,0
1555,152,4,900,391,143,128,282,516,102,0,668,0
1556,52,98,700,234,182,546,9,409,0,0,311,0
1557,74,2,500,65,150,284,462,38,1,0,1194,0
1558,73,5,1000,791,143,130,30,782,70,201,74,0
1559,46,1,700,113,1139,2462,131,347,317,544,255,14
1560,12,1,1344,501,25,0,20,465,1578,275,240,0
1561,144,750,700,153,10,496,204,391,186,0,202,0
1562,0,412,400,92,37,44,231,11,683,0,966,0
1563,78,57,599,41,67,528,45,459,298,997,130,0
1564,42,626,1100,613,10,108,65,367,19,39,328,0
1565,11,3,999,74,15,0,49,873,27,356,7,10
1566,213,40,500,251,62,2874,80,291,143,519,1230,62
1567,37,687,200,493,98,1036,19,181,841,0,297,0
1568,44,4,900,256,30,0,12,888,351,197,12,0
1569,48,18,500,1491,14,536,47,453,85,786,1789,0
1570,1,6,900,79,32,0,52,744,4,0,148,14
1571,40,9,1700,63,54,1428,1,1699,0,0,0,0
1572,5,5,2950,191,657,0,45,638,199,241,128,8
1573,40,301,139,714,16,276,2,137,16,0,20,1
1574,2,1,583,18,9,0,11,556,64,0,28,4
1575,26,20,617,173,18,0,16,601,27,0,64,0
1576,8823,14,15197,3704,637,0,188,638,498,0,2194,0
1577,127,2253,100,588,666,158,11,10,108,0,161,0
1578,242,5,700,108,258,238,45,371,152,554,218,0
1579,33585,9,14559,100,799,0,193,353,108,142,10986,135
1580,62,5327,100,131,259,48,6,22,591,205,604,47
1581,148,4,700,408,134,316,18,372,270,1025,371,11
1582,138,17,600,253,204,114,22,523,202,83,1162,19
1583,190,26,4500,944,526,1112,52,1676,1911,678,850,47
1584,22,398,800,237,51,108,82,553,435,527,737,0
1585,1996,219,9658,1168,3642,56,128,727,268,0,574,31
1586,26,72,900,234,62,0,368,195,416,2017,1980,0
1587,153,1,3999,1210,119,940,56,1799,379,528,2552,0
1588,11,26,700,938,14,0,0,700,19,0,20,0
1589,499,58,2800,319,1212,1120,1238,871,47,1720,75,194
1590,277,21,15314,2619,81,486,424,3312,36,0,3586,0
1591,121,81,4492,91,332,1016,133,801,147,37,166,15
1592,117,22842,100,981,23,0,4,96,268,801,9693,0
1593,262,20,600,30,88,0,349,35,866,4476,80,0
1594,771,7,1573,15,315,1164,336,149,832,0,962,12
1595,55,2115,299,569,37,68,119,57,132,55,577,6
1596,1,20,1246,125,6,0,2,396,11,1,15,3
1597,106,36,600,143,138,130,195,167,256,248,52,0
1598,1,1,699,774,27,0,14,685,137,0,813,0
1599,36,18251,400,1030,104,194,12,116,46,0,351,0
1600,449,8,400,3291,114,1658,1,399,68,0,140,0
1601,48,43,16200,1619,204,358,148,11840,170,252,881,2
1602,106,11,398,290,462,866,0,398,184,4099,39,12
1603,194,129,5499,298,50,814,1597,1809,2166,0,7436,0
1604,26,19,2082,100,53,0,11,492,61,0,56,0
1605,191,86,9999,594,23,0,140,5632,508,925,1282,10
1606,159,10,599,31,305,1164,125,394,249,300,12,5
1607,51,27,13775,751,254,1366,714,3538,3839,0,11215,0
1608,786,744,300,930,67,636,89,117,560,717,231,129
1609,56,85,600,490,49,456,35,333,89,237,490,24
1610,87,20,1100,161,34,1226,87,573,24,2,2410,26
1611,61,31,900,433,12,0,42,693,3,4,200,2
1612,127,13,3572,537,30,0,443,90,1744,0,5061,0
1613,0,4,899,7,5,0,4,807,46,0,114,0
1614,9,318,994,146,16,0,26,161,3,0,51,9
1615,54,47,1194,4964,14,0,21,534,217,0,111,0
1616,18,10,599,80,9,322,35,542,5,0,117,4
1617,24,2,400,50,35,528,24,339,185,197,148,15
1618,46,658,899,101,25,182,208,373,251,508,1436,0
1619,27,108,3700,436,25,0,382,2112,72,102,792,40
1620,37,10,5000,373,41,0,1180,3546,0,0,0,0
1621,4,10,1698,257,166,738,361,811,45,0,1438,0
1622,736,815,1722,130,1640,340,218,103,94,223,943,0
1623,99,1153,300,197,112,90,12,95,109,395,615,27
1624,162,4,7410,44,911,278,0,1588,1127,0,593,0
1625,118,2,4987,307,160,0,32,567,97,0,1934,0
1626,170,9,599,171,2017,78,284,77,252,1021,4810,24
1627,71,16,4355,826,47,0,7,1469,363,0,31,0
1628,1317,1440,761,410,350,1356,351,100,1819,0,639,0
1629,17,2,800,275,29,0,17,684,113,27,46,2
1630,363,292,500,333,317,312,85,184,2196,0,3882,0
1631,106,133,3995,1475,177,0,150,264,602,324,3643,12
1632,123,228,499,648,134,0,14,286,202,0,134,0
1633,213,1761,4630,10631,25,0,25,665,168,0,446,34
1634,183,29,1000,1732,10,0,31,969,300,0,147,0
1635,102,3,800,77,1860,202,364,206,341,0,141,0
1636,26,18,700,36,41,0,53,493,2,12,294,12
1637,44,13,800,401,31,0,63,614,15,9,279,7
1638,354,9,400,227,190,152,24,362,62,0,413,0
1639,1174,10,45188,1549,188,0,121,1056,4796,0,1081,0
1640,89,1,15700,337,387,5346,3469,5651,1011,2258,63873,10
1641,94,200,3713,574,2951,4988,385,591,22,265,6694,17
1642,60,19,1000,117,32,0,47,653,56,82,119,4
1643,45,1,2301,342,36,0,21,500,2,0,442,0
1644,518,28,600,160,172,150,122,241,208,707,1068,0
1645,57,1264,100,1095,121,398,53,14,4,0,830,0
1646,195,101,399,222,166,140,69,253,1155,0,1105,0
1647,58,502,100,21,191,98,22,2,10,0,598,0
1648,339,48,699,224,455,918,55,299,905,0,263,0
1649,199,115,7119,176,124,0,137,308,875,956,2195,109
1650,84,200,1904,310,39,74,98,298,26,9,545,0
1651,60,372,2730,254,107,922,1091,30,1320,0,3501,0
1652,386,638,500,3496,81,1296,43,457,1659,0,1222,0
1653,2,133,1600,50,391,458,30,830,66,91,16,6
1654,219,23,4944,2472,99,550,87,590,102,0,2061,218
1655,163,1,500,147,33,302,90,275,104,822,665,6
1656,202,6,600,24,82,260,146,238,77,0,1062,0
1657,1388,18,1000,450,108,0,223,385,2103,0,1530,0
1658,60,13,7600,902,33,3688,96,4350,2045,71,404,12
1659,141,114,1300,210,57,370,340,482,639,0,1961,0
1660,160,34,400,489,94,748,186,214,178,0,1704,0
1661,28,48,776,215,13,0,26,546,9,0,121,0
1662,147,748,800,1668,31,322,146,343,518,0,5393,16
1663,15,2,3000,607,24,344,48,1735,127,0,79,0
1664,53,36,800,85,10,122,60,456,171,0,111,0
1665,6,2,1017,684,14,0,1,953,0,0,5,5
